Node,Check,Kanton,PLZ,Ort,Gebiet,Vermehrungstyp,Herkunft,Pflanzjahr,Lat-WGS84,Lon-WGS84,CHY-LV95,CHX-LV95,BHU,BHD,Datum,Hauptinfo,SEBA,Erhaltungs-Plantage_Biel_Nr,DNA_Probe,Fruechte,Verluste_Erklaerung,Reiser,Bemerkung
7086858904,ja,BL,4144,Arlesheim,Chilchholz-Gipfel-West2,natural,,,47.4927141,7.6404321,2615208,1260237,30,10,Dezember 2019,Infoflora 8476377 8476376 8476375 Bornand Christophe ,,,,,,Keine Reiser gesammelt,3 Stockausschlaege: 8cm - 5cm - 4cm weitere kleine Speierlinge (als Wurzelbruten?)
9937220063,ja,BL,4144,Arlesheim,Chilchholz-Gipfel-West2-Ost,natural,,,47.4927229,7.6404585,2615210,1260238,3,1,Januar 2021,"Infoflora 8476374 Bornand Christophe, Dick Martin",,,,,,,
7086822647,ja,BL,4144,Arlesheim,Chilchholz-Gipfel-West2-West,natural,,,47.4927241,7.6404037,2615205,1260238,3,1,Dezember 2019,Infoflora 8476374 Bornand Christophe ,,,,,,,
6614870445,ja,BL,4144,Arlesheim,Chilchholz-Gipfel-Mitte,natural,,,47.4928289,7.6411268,2615266,1260249,90,29,Juli 2019,Infoflora 8476379 Bornand Christophe ,,,,wenige Fruechte 2019  viele Fruechte 2020,,"Reiser gesammelt, angewachsen",Wurzelbrut: ca. 20-30 Jungpflanzen
6614865775,ja,BL,4144,Arlesheim,Chilchholz-Gipfel-Ost,natural,,,47.4928275,7.6411385,2615260,1260249,32,10,Juli 2019,Infoflora 4386743 8476380  Bornand Christophe ,,,,keine Fruechte 2019  2020,,"Reiser gesammelt, angewachsen",
6614895370,ja,BL,4144,Arlesheim,Chilchholz-Gipfel-Unten,natural,,,47.4926694,7.6414257,2615282,1260231,103,33,Juli 2019,Infoflora 8476381 Bornand Christophe ,,,,wenige Fruechte 2019  wenige Fruechte 2020,,"Reiser gesammelt, angewachsen",Wurzelbrut: ca. 5 Jungpflanzen
8016384109,ja,BL,4144,Arlesheim,Chilchholz-Sued,natural,,,47.494159,7.6424938,2615362,1260397,2,1,Oktober 2020,Dick Martin,,,,,,,"Jungpflanze ca. 40cm im Apr. 2021, 90cm im Aug. 2021, 110cm im Okt. 2022, 150cm im Apr. 2024"
6139528930,ja,BL,4144,Arlesheim,Eichmatt,natural,,,47.4947077,7.6497961,2615912,1260459,198,63,Dezember 2018,Plattner Wilhelm 1955 – Infoflora 1437282 Rotach Peter  1862415 Andreas Huber 8476397 Christophe Bornand SEBA-Karte#4,Nr. 4,BL 1, DNA,keine Fruechte 2019  viele Fruechte 2020,,,"Privatwaldparzelle von Peter Leuthardt, Ruettiweg 14, Arlesheim (1984)"
,ja,BL,4144,Arlesheim,Eichmatt-Nord,natural,,,47.49494,7.64778,2615760,1260485, , ,Oktober 2020,Infoflora 1437606  Knecht Daniel 1995  1862419 Andreas Huber SEBA-Karte#30,Nr. 30,,,,"Baum nicht mehr vorhanden, Knecht,  Dick, Oktober 2020 ",,
,ja,BL,4144,Arlesheim,Eichmatt-SuedWest,natural,,,47.494028,7.645678,2615602,1260384, , ,,Infoflora 14938331 Wyss Philippe 2023,,,,,"Baum nicht mehr gefunden, Wyss, Dick, Oktober 2024",,
,ja,BL,4144,Arlesheim,Eichmatt-West,natural,,,47.49375,7.64606,2615631,1260353, , ,Oktober 2020,Infoflora 3229881 Knecht Daniel 1990,,,,,,,
12094034504,ja,BL,4144,Arlesheim,Ermitagestrasse,planted,,,47.4945402,7.6208141,2613729,1260436,3,1,August 2024,Dick Martin,,,,,,,100cm im Aug. 2024
11812390112,ja,BL,4144,Arlesheim,FelskopfMoenchsgrabenwegA,natural,,,47.49121,7.648042,2615781,1260071,35,11,April  2024,Infoflora 14938285 Wyss Philippe 2023,,,,,,,
11812404598,ja,BL,4144,Arlesheim,FelskopfMoenchsgrabenwegB,natural,,,47.4912095,7.6480217,2615780,1260071,5,2,April  2024,Infoflora 14938285 Wyss Philippe 2023,,,,,,,
11812418316,ja,BL,4144,Arlesheim,FelskopfMoenchsgrabenwegC,natural,,,47.4912128,7.648061,2615783,1260071,7,2,April  2024,Infoflora 14938285 Wyss Philippe 2023,,,,,,,
11812434007,ja,BL,4144,Arlesheim,FelskopfMoenchsgrabenwegD,natural,,,47.4912153,7.648069,2615784,1260072,8,3,April  2024,Infoflora 14938285 Wyss Philippe 2023,,,,,,,
8493100832,ja,BL,4144,Arlesheim,Findeleneckweg,planted,,,47.4858208,7.6326217,2614621,1259469,8,3,November 2020,Bitterli Andrea  Dick Martin,,,,,,,
12094100708,ja,BL,4144,Arlesheim,Gspaeniwegost,seed,6139528930,,47.49747,7.64367,2615451,1260766,31,10,August 2024,"Haegler Christian, Dick Martin",,,,,,,Herkunft: Arlesheim Eichmatt
12094088962,ja,BL,4144,Arlesheim,Gspaeniwegwest,seed,6139528930,,47.49754,7.64337,2615428,1260774,22,7,August 2024,"Haegler Christian, Dick Martin",,,,,,,Herkunft: Arlesheim Eichmatt
6793933801,ja,BL,4144,Arlesheim,Gstued-oben,planted,,,47.4953816,7.6401773,2615188,1260533,8,3,September 2019,Dick Martin,,,,,,,
9253197163,ja,BL,4144,Arlesheim,Gstued-unten,planted,,,47.4938797,7.6361044,2614881,1260365,26,8,November 2021,Dick Martin,,,,,,,
6681329894,ja,BL,4144,Arlesheim,Heid1,planted,,,47.5028197,7.6076005,2612731,1261354,19,6,August 2019,Dick Martin,,,,,,,
6681336790,ja,BL,4144,Arlesheim,Heid2,planted,,,47.5026718,7.6075476,2612729,1261338,18,6,August 2019,Dick Martin,,,,,,,
6681343516,ja,BL,4144,Arlesheim,Heid3,planted,,,47.5022759,7.6074382,2612719,1261294,12,4,August 2019,Dick Martin,,,,,,,
6682076470,ja,BL,4144,Arlesheim,Heid4,planted,,,47.502093,7.607399,2612716,1261274,17,5,August 2019,Dick Martin,,,,,,,
6682054376,ja,BL,4144,Arlesheim,Heid5,planted,,,47.5018351,7.607311,2612709,1261245,5,2,August 2019,Dick Martin,,,,,,,
6682084494,ja,BL,4144,Arlesheim,Heid6,planted,,,47.5017195,7.6072717,2612707,1261231,10,3,August 2019,Dick Martin,,,,,,,
6682066234,ja,BL,4144,Arlesheim,Heid7,planted,,,47.5016172,7.6072397,2612704,1261221,15,5,August 2019,Dick Martin,,,,,,,
11477028085,ja,BL,4144,Arlesheim,Heimgartenweg,planted,,,47.4968816,7.6168296,2613428,1260696,42,13,Januar 2023,Dick Martin,,,,,,,
7091930900,ja,BL,4144,Arlesheim,Hornichopf-Jungbaum,natural,,,47.488093,7.6507631,2615987,1259724,5,2,Januar 2019,Knecht Daniel   SEBA-Karte#31,Nr. 31,,,,,,"Wurzelbruten: 2 Jungpflanzen  Nr. 1: 35cm  Nr. 2: 40cm DNA,  Koordinaten nicht bestimmt"
6204353586,ja,BL,4144,Arlesheim,Hornichopf-oben,natural,,,47.4881603,7.6507657,2615987,1259731,81,26,Januar 2019,Knecht Daniel   SEBA-Karte#31,Nr. 31,,,keine Fruechte 2019  2020,,"Reiser gesammelt, angewachsen",Wurzelbruten
6204361178,ja,BL,4144,Arlesheim,Hornichopf-unten,natural,,,47.4881147,7.6507162,2615983,1259726,87,28,Januar 2019,Knecht Daniel   SEBA-Karte#31,Nr. 31,,,keine Fruechte 2019   wenige Fruechte 2020,,"Reiser gesammelt, angewachsen",Wurzelbruten
11336752968,ja,BL,4144,Arlesheim,Maettebueel,seed,,2023,47.4880957,7.6375753,2614994,1259723,3,1,November 2023,"Dick Martin, Hügi Fredi",,,,,,,"Samen von Arlesheim Ermitage (Chilchholz Gipfel Mitte, Spitalholz Sued, Eichmatt)"
11477050459,ja,BL,4144,Arlesheim,Mattweg1,planted,,1999,47.4956317,7.6182746,2613537,1260557,86,27,August 2024,"Dick Martin, Hägler Christian, Hügi Fredi",,,,,,,"dreistämmig, Christian Hägler, Mattweg 15 061 701 37 54"
11477045500,ja,BL,4144,Arlesheim,Mattweg2,planted,,2001,47.4957464,7.6180662,2613522,1260570,49,16,August 2024,"Dick Martin, Hägler Christian, Hügi Fredi",,,,,,,"Christian Hägler, Mattweg 15 061 701 37 54"
12094773660,ja,BL,4144,Arlesheim,Meierte,planted,,1995,47.5023981,7.6325365,2614611,1261312,45,14,August 2024,"Dick Martin, Hägler Christian, Hügi Fredi",,,,,,,"Christian Hägler, Mattweg 15 061 701 37 54"
11460570037,ja,BL,4144,Arlesheim,Meyertumweg01,seed,6166893785,2023,47.49956,7.63297,2614644,1260997,3,1,Dezember 2023,"Dick Martin, Hügi Fredi",,,,,,,Samen von Arlesheim Spitalholz Sued: Hoehe 90cm Dez. 2024
11460262949,ja,BL,4144,Arlesheim,Meyertumweg02,seed,6166893785,2023,47.49957,7.63307,2614651,1260998,3,1,Dezember 2023,"Dick Martin, Hügi Fredi",,,,,,,Samen von Arlesheim Spitalholz Sued: Hoehe 110cm Dez. 2024
11460588714,ja,BL,4144,Arlesheim,Meyertumweg03,seed,6614870445,2023,47.49966,7.63297,2614644,1261008,3,1,Dezember 2023,"Dick Martin, Hügi Fredi",,,,,,,Samen von Arlesheim Chilchholz Gipfel Mitte: Hoehe 40cm Dez. 2024
11460569467,ja,BL,4144,Arlesheim,Meyertumweg04,seed,6614870445,2023,47.49974,7.63305,2614650,1261017,3,1,Dezember 2023,"Dick Martin, Hügi Fredi",,,,,,,Samen von Arlesheim Chilchholz Gipfel Mitte: Hoehe 80cm Dez. 2024
11460588963,ja,BL,4144,Arlesheim,Meyertumweg05,seed,6139528930,2023,47.49981,7.63297,2614644,1261024,3,1,Dezember 2023,"Dick Martin, Hügi Fredi",,,,,,,Samen von Arlesheim Eichmatt: Hoehe 120cm Dez. 2024
11460634479,ja,BL,4144,Arlesheim,Meyertumweg06,seed,6614870445,2023,47.49988,7.6329,2614638,1261032,3,1,Dezember 2023,"Dick Martin, Hügi Fredi",,,,,,,Samen von Arlesheim Chilchholz Gipfel Mitte: Hoehe 55cm Dez. 2024
11460629550,ja,BL,4144,Arlesheim,Meyertumweg07,seed,6139528930,2023,47.49987,7.63314,2614656,1261031,3,1,Dezember 2023,"Dick Martin, Hügi Fredi",,,,,,,Samen von Arlesheim Eichmatt: Hoehe 30cm Dez. 2024
11460644640,ja,BL,4144,Arlesheim,Meyertumweg08,seed,6166893785,2023,47.49982,7.63322,2614663,1261026,3,1,Dezember 2023,"Dick Martin, Hügi Fredi",,,,,,,Samen von Arlesheim Spitalholz Sued: Hoehe 35cm Dez. 2024
11460581876,ja,BL,4144,Arlesheim,Meyertumweg09,seed,6614870445,2023,47.49971,7.63316,2614658,1261013,3,1,Dezember 2023,"Dick Martin, Hügi Fredi",,,,,,,Samen von Arlesheim Chilchholz Gipfel Mitte: Hoehe 40cm Dez. 2024
11460634007,ja,BL,4144,Arlesheim,Meyertumweg10,seed,,2023,47.49964,7.63312,2614655,1261005,3,1,Dezember 2023,"Dick Martin, Hügi Fredi",,,,,,,"Samen von Arlesheim Ermitage (Chilchholz Gipfel Mitte oder Spitalholz Sued oder Eichmatt): 
Hoehe 200cm Dez. 2024"
10276236550,ja,BL,4144,Arlesheim,Schwimmbad1,graft,10562069344,2022,47.4985682,7.6141712,2613227,1260883,3,1,Dezember 2022,"Honegger Brigitte, Suter Urs",Nr. 13,"BL 12
Aus Erhaltungsplantage gepfropft",,,,,Reis von Münchenstein Gemeindeholz Hoehe: 110cm Dez. 2022
10276198460,ja,BL,4144,Arlesheim,Schwimmbad2,seed,6614870445,2022,47.4990846,7.613218,2613156,1260940,3,1,Dezember 2022,"Honegger Brigitte, Suter Urs",,,,,,,Same von Arlesheim Chilchholz Gipfel Mitte  Hoehe: 60cm Dez. 2022
11364919487,ja,BL,4144,Arlesheim,Schwimmbad3,graft,11210008892,2023,47.4992012,7.613088,2613146,1260953,3,1,November 2023,"Honegger Brigitte, Suter Urs",,"BL 21
Aus Erhaltungsplantage okuliert",,,,,Auge von Arlesheim Spitalholz Mitte  Hoehe: 60cm Dez. 2023
,ja,BL,4144,Arlesheim,Spitalholz-Zentrumskoorrdinate (3 Exemplare),natural,,,47.50534,7.62332,2613914,1261637,,,,Infoflora 1443347 Knecht Daniel SEBA-Karte 6613,,,,,,,
6166873274,ja,BL,4144,Arlesheim,Spitalholz-Nord,natural,,,47.505418,7.6245081,2614004,1261646,130,41,Dezember 2018,Plattner Wilhelm 1955  Infoflora  1437296  Müller Hans-Peter  3348455+3351830 Carole Wiesmann  Karte Rieder Paul  SEBA-Karte#18,Nr. 18,BL 19,DNA,keine Fruechte 2019  viele Fruechte 2020,,"Reiser gesammelt, angewachsen",BHU 2024 139cm
6166893785,ja,BL,4144,Arlesheim,Spitalholz-Sued,natural,,,47.5043843,7.6248476,2614030,1261531,122,39,Dezember 2018,Karte Rieder Paul  Infoflora 1437297+3351831 Carole Wiesmann  SEBA-Karte#19,Nr. 19,BL 20,DNA,keine Fruechte 2019  viele Fruechte 2020,,"Reiser gesammelt, angewachsen",
11210008892,ja,BL,4144,Arlesheim,Spitalholz-Mitte,natural,,,47.50602,7.62316,2613903,1261713, , ,Dezember 2018,Karte Rieder Paul  Infoflora 1437298  Müller Hans-Peter  SEBA-Karte#20,Nr. 20,BL 21,DNA,,"Baum nicht mehr vorhanden, Knecht  Dick, Dezember 2018,
Mutterbaum Pflanzung Schwimmbad und Rebberg Arlesheim",,
8219226911,ja,BL,4144,Arlesheim,Spitalwaldweg,planted,,,47.5032628,7.630228,2614435,1261406,52,17,Dezember 2020,Dick Martin  SEBA-Karte874,Nr. 874,,,,,,
9883709630,ja,BL,4144,Arlesheim,Steinbruch1,planted,,,47.5003915,7.6298803,2614411,1261089,3,1,Juli 2022,"Honegger Brigitte, Dick Martin",,,,,,,
10212529074,ja,BL,4144,Arlesheim,Steinbruch2,graft,10562069344,2022,47.50017,7.6299,2614412,1261064,4,1,November 2022,Dick Martin,Nr. 13,"BL 12
Aus Erhaltungsplantage gepfropft",,,,,Reis von Münchenstein Gemeindeholz Hoehe: 70cm Nov. 2022
12041420333,ja,BL,4144,Arlesheim,Steinbruch3,planted,,,47.4999268,7.6300355,2614423,1261037,3,1,Juli 2024,Dick Martin,,,,,,,Hoehe: 110cm Juli 2024
12120956521,ja,BL,4144,Arlesheim,TalstrasseNord1,planted,,2023 (mit >10 Jahren?),47.4979103,7.6088771,2612829,1260809,23,7,August 2024,Dick Martin,,,,,,,
12120956522,ja,BL,4144,Arlesheim,TalstrasseNord2,planted,,2023 (mit >10 Jahren?),47.4978639,7.608877,2612829,1260803,24,8,August 2024,Dick Martin,,,,,,,
12120956523,ja,BL,4144,Arlesheim,TalstrasseNord3,planted,,2023 (mit >10 Jahren?),47.4978171,7.6088808,2612829,1260799,24,8,August 2024,Dick Martin,,,,,,,
12120956524,ja,BL,4144,Arlesheim,TalstrasseNord4,planted,,2023 (mit >10 Jahren?),47.4977704,7.6088848,2612829,1260793,23,7,August 2024,Dick Martin,,,,,,,
12120956525,ja,BL,4144,Arlesheim,TalstrasseNord5,planted,,2023 (mit >10 Jahren?),47.4977205,7.60889,2612830,1260788,21,7,August 2024,Dick Martin,,,,,,,
12120956527,ja,BL,4144,Arlesheim,TalstrasseNord6,planted,,2023 (mit >10 Jahren?),47.4976724,7.6088934,2612830,1260782,22,7,August 2024,Dick Martin,,,,,,,
12120956526,ja,BL,4144,Arlesheim,TalstrasseNord7,planted,,2023 (mit >10 Jahren?),47.4976253,7.6089047,2612831,1260778,23,7,August 2024,Dick Martin,,,,,,,
11901768155,ja,BL,4431,Bennwil,Steinmatt,planted,,,47.39773,7.781144,2625858,1249713,40,13,Mai 2024,Infoflora 12620825 Felber Agnes ,,,,,,,
9983836453,ja,BL,4105,Biel-Benken,Birsigrüti,planted,,,47.5123737,7.5155657,2605796,1262406,21,7,August 2022,Stiegeler Walo,,,,,,,
9983852585,ja,BL,4105,Biel-Benken,Fliegenrain,planted,,,47.5114376,7.5171116,2605913,1262302,18,6,August 2022,Stiegeler Walo,,,,,,,
9788414980,ja,BL,4105,Biel-Benken,Leimenacker,planted,,,47.5081645,7.5126699,2605578,1261938,13,4,Mai 2022,"Merkelbach Lukas, Dick Martin",,,,,,,
9723531970,ja,BL,4105,Biel-Benken,Spittelgartenweg-Ost,planted,,,47.5101808,7.5301902,2606898,1262163,8,3,Mai 2022,Dick Martin,,,,,,,
9988382065,ja,BL,4105,Biel-Benken,Spittelgartenweg-SuedOst,planted,,,47.510164,7.5302282,2606901,1262162,1,0.3,August 2022,Dick Martin,,,,,,,
9723531969,ja,BL,4105,Biel-Benken,Spittelgartenweg-West,planted,,,47.5101401,7.5300141,2606885,1262158,13,4,Mai 2022,Dick Martin,,,,,,,
11933076164,ja,BL,4102,Binningen,Herzogematt,planted,,,47.5364399,7.5500759,2608392,1265085,53,17,Mai 2024,Infoflora 15007998  Brogle Isabel,,,,,,,
11933107449,ja,BL,4102,Binningen,HerzogemattOst,planted,,,47.53261,7.55691,2608907,1264660,99,32,Mai 2024,"Steiner Roland, Dick Martin",,,,,,,
9792552001,ja,BL,4102,Binningen,Kronenweg-Nord,planted,,,47.5396929,7.5743677,2610221,1265450,20,6,Juni 2022,Dick Martin,,,,,,,
9792571327,ja,BL,4102,Binningen,Kronenweg-Sued,planted,,,47.5396333,7.5742937,2610215,1265443,21,7,Juni 2022,Dick Martin,,,,,,,
11099673935,ja,BL,4127,Birsfelden,Am-StauseeOst,planted,,,47.5580433,7.6297752,2614388,1267498,14,4,August 2023,Verein Birsfelden,,,,,,,
11099674599,ja,BL,4127,Birsfelden,Am-StauseeWest,planted,,,47.5579324,7.6296408,2614377,1267488,6,2,August 2023,Verein Birsfelden,,,,,,,
6311735264,ja,BL,4127,Birsfelden,Kraftwerk,planted,,,47.5591,7.62554,2614068,1267615,65,21,Maerz 2019,BaumkatasterBS031159   BNS 1994,,,,,,,Pflanzung BNS 1994
11891712955,ja,BL,4127,Birsfelden,FriedhofstrasseOst1,planted,,,47.5552696,7.6310618,2614485,1267190,21,7,Mai 2024,"Roland Steiner, Johannes Meyer",,,,,,,
11891712956,ja,BL,4127,Birsfelden,FriedhofstrasseOst2,planted,,,47.5552567,7.6308872,2614472,1267189,21,7,Mai 2024,"Roland Steiner, Johannes Meyer",,,,,,,
11891712957,ja,BL,4127,Birsfelden,FriedhofstrasseOst3,planted,,,47.5552366,7.6306976,2614458,1267187,23,7,Mai 2024,"Roland Steiner, Johannes Meyer",,,,,,,
11891712958,ja,BL,4127,Birsfelden,FriedhofstrasseOst4,planted,,,47.5552109,7.6305117,2614443,1267184,24,8,Mai 2024,"Roland Steiner, Johannes Meyer",,,,,,,
11891712959,ja,BL,4127,Birsfelden,FriedhofstrasseOst5,planted,,,47.555176,7.6303335,2614430,1267180,20,6,Mai 2024,"Roland Steiner, Johannes Meyer",,,,,,,
9380188262,ja,BL,4461,Boeckten,Hauptstrasse43,planted,,,47.4623221,7.8363195,2629986,1256913,13,4,Dezember 2021,Armbruster Michael ,,,,,,,
11390666913,ja,BL,4461,Boeckten,ObdenReben,seed,6049833637,2023,47.4663744,7.8316267,2629631,1257363,3,1,Dezember 2023,"Keller-Bauhofer Karin, Dick Martin",,,,,,,"Same von Liestal Stächpalmehegli - Hoehe: 40cm Dez. 2023, 80cm Sep. 2024"
11883523244,ja,BL,4461,Boeckten,Weiermattweg,planted,,2023,47.463301,7.830796,2629570,1257021,3,1,Dezember 2023,Furter Martin,,,,,,,Hoehe: 180cm Mai 2024
9097119057,ja,BL,4103,Bottmingen,Wahlenweg,planted,,,47.5187788,7.5938158,2611689,1263126,94,30,September 2021,Degen Marco ,,,,,,,
8048323485,ja,BL,4207,Bretzwil,Balsberg-Sued,planted,,,47.3988149,7.6638223,2617001,1249802,6,2,Maerz 2019,Stoeckli Bethli ,,,,,,,
9359019789,ja,BL,4207,Bretzwil,Balsberg-Nord,planted,,,47.4022826,7.663833,2617000,1250186,8,3,Dezember 2021,Brombacher Christoph ,,,,,,,
8219010464,ja,BL,4207,Bretzwil,Haexeblaetz,planted,,,47.4027457,7.6366481,2614948,1250233,10,3,November 2020,Dick Martin,,,,,,,
,ja,BL,4207,Bretzwil,Waldrand-Underbrang,planted,,,47.40293,7.63741,2615006,1250254, , ,November 2020,Dick Martin   SEBA-Karte#860,Nr. 860,,,,Baum nicht vorhanden,,
,ja,BL,4207,Bretzwil,Grund,planted,,,47.40855,7.65511,2616340,1250881, , ,November 2020,Dick Martin   SEBA-Karte#859,Nr. 859,,,,Baum nicht vorhanden,,
,ja,BL,4225,Brislach,Gruet,planted,,,47.42602,7.54601,2608103,1252807,,,Dezember 2020,Dick Martin   SEBA-Karte#909,Nr. 909,,,,Baum nicht vorhanden,,
6498473054,ja,BL,4416,Bubendorf,BadBubendorf-Ost,planted,,,47.4596445,7.7493108,2623427,1256586,51,16,Mai 2019,Polt Heidi ,,,,,,,
6498475820,ja,BL,4416,Bubendorf,BadBubendorf-West,planted,,,47.459526,7.7489903,2623403,1256573,46,15,Mai 2019,Polt Heidi ,,,,,,,
7418802584,ja,BL,4416,Bubendorf,BadBubendorf-Nord,planted,,,47.4597108,7.7489317,2623399,1256594,49,16,April 2020,Polt Heidi ,,,,,,,
7422131243,ja,BL,4416,Bubendorf,BadBubendorf-NordOst,planted,,,47.4597197,7.7492971,2623426,1256595,49,16,April 2020,Polt Heidi ,,,,,,,
7538607919,ja,BL,4416,Bubendorf,BadBubendorf-NordOst1,planted,,,47.4598048,7.749182,2623418,1256604,36,11,Mai 2020,Polt Heidi ,,,,,,,
7538618236,ja,BL,4416,Bubendorf,BadBubendorf-NordOst2,planted,,,47.4598509,7.7491139,2623413,1256609,38,12,Mai 2020,Polt Heidi ,,,,,,,
,ja,BL,4416,Bubendorf,Beckenweid,natural,,,47.43541,7.72419,2621540,1253885, , ,Februar 2019,Erhaltungssamenplantage Biel Nr. 24,,BL 24,,,"Baum nicht mehr vorhanden, Dick, Februar 2019, in Plantage nicht gewachsen",,
,ja,BL,4416,Bubendorf,Galmshoechi,natural,,,47.46256,7.75196,2623625,1256910, , ,April 2020,Infoflora 3344533+3351385 Polt Heidi  2010,,,,,"Baum nicht mehr vorhanden, Polt  Dick, April 2020",,
11417544367,ja,BL,4416,Bubendorf,Haeuli-Nord,seed,6049833637,2023,47.43741,7.73903,2622662,1254112,3,1,Dezember 2023,Dick Martin,,,,,,,"Same von Liestal Stächpalmehegli: -  Hoehe: 30cm Dez. 2023, 90cm Sep. 2024"
11417486319,ja,BL,4416,Bubendorf,Haeuli-Sued,seed,1676933505,2023,47.437309,7.7389631,2622652,1254100,3,1,Dezember 2023,Dick Martin,,,,,,,"Same von Lausen Grammel Treppe Ost: - Hoehe: 40cm Dez. 2023, 50cm Sep. 2024"
6629900505,ja,BL,4416,Bubendorf,Landschachen-Nord,planted,,,47.459642,7.7534596,2623750,1256600,63,20,Juli 2019,Infoflora 3344531+3350877 Polt Heidi  2010,,,,,,,
6035082133,ja,BL,4416,Bubendorf,Landschachen-oben,natural,,,47.4565148,7.754441,2623815,1256239,170,54,Oktober 2023,Plattner Wilhelm 1955 Infoflora 1437290 Rotach Peter 3358625+3344532+3350878 Polt Heidi  SEBA-Karte#12,Nr. 12,BL 11,DNA,,,,
6035097402,ja,BL,4416,Bubendorf,Landschachen-mitte,natural,,,47.4564619,7.7542815,2623803,1256233,114,36,Oktober 2023,Plattner Wilhelm 1955 Infoflora 1437289 Rotach Peter 3344532+3350878 Polt Heidi SEBA-Karte#11,Nr. 11,BL 10,DNA,,,,
6035113949,ja,BL,4416,Bubendorf,Landschachen-unten,natural,,,47.4564455,7.754189,2623796,1256232,149,47,Oktober 2023,Plattner Wilhelm 1955 Infoflora 1437288 Rotach Peter 3344532+3350878 Polt Heidi SEBA-Karte#10,Nr. 10,BL 9,,Fruechte 2023,,"Reiser gesammelt, angewachsen",
6821232864,ja,BL,4416,Bubendorf,Landschachen-West,planted,,,47.4557495,7.7520259,2623634,1256155, , ,September 2019,Dick Martin,,,,,,,Aufforstung mit einzelnen Speierlingen
12182865725,ja,BL,4416,Bubendorf,Murenberg-Nord,planted,,,47.4455903,7.7444686,2623068,1255023,32,10,September 2024,Dick Martin,,,,,,,
12182884018,ja,BL,4416,Bubendorf,Murenberg-Sued,planted,,,47.444879,7.7442035,2623049,1254943,17,5,September 2024,Dick Martin,,,,,,,
,ja,BL,4416,Bubendorf,Siglisberg,natural,,,47.43183,7.73429,2622305,1253490, , ,Februar 2019,Plattner Wilhelm 1955 Infoflora 1437301 Rotach Peter 1859361  Polt Heidi  SEBA-Karte#23,Nr. 23,BL 25,,,"Baum nicht mehr vorhanden Polt  Dick, Februar 2019, September 2010",keine angewachsenen Reiser,
6635817838,ja,BL,4416,Bubendorf,Wildenstein-EichenhainNord,planted,,,47.4338553,7.7463042,2623212,1253719,10,3,Juli 2019,Infoflora 6975139 Luethi Roland,,,,,,,
6635823397,ja,BL,4416,Bubendorf,Wildenstein-EichenhainSued,planted,,,47.4336695,7.7462037,2623204,1253698,4,1,Juli 2019,Luethi Roland ,,,,,,,
6635822881,ja,BL,4416,Bubendorf,Wildenstein-EichenhainWaldrand,planted,,,47.4344338,7.7493146,2623439,1253784,14,4,Juli 2019,Dick Martin,,,,,,,
7379743769,ja,BL,4416,Bubendorf,Wildenstein-Schloss,planted,,,47.4308938,7.7365942,2622481,1253386,89,28,Maerz 2020,Boss Christian ,,,,,,keine angewachsenen Reiser,Herkunft Nord-Deutschland; Info Fam. Sprunger
11406224201,ja,BL,4416,Bubendorf,Wildenstein-Schloss-Nord,planted,,,47.43089,7.73699,2622510,1253387,38,12,Dezember 2023,Dick Martin,,,,,,,
11406108085,ja,BL,4416,Bubendorf,Wildenstein-Schlossweiher-Sued1,planted,,,47.4304188,7.7440648,2623044,1253336,28,9,Dezember 2023,Dick Martin,,,,,,,
11406158904,ja,BL,4416,Bubendorf,Wildenstein-Schlossweiher-Sued2,planted,,,47.4309998,7.7448808,2623106,1253401,12,4,Dezember 2023,Dick Martin,,,,,,,
11406149400,ja,BL,4416,Bubendorf,Wildenstein-Schlossweiher-Sued3,planted,,,47.4310847,7.7449652,2623112,1253410,23,7,Dezember 2023,Dick Martin,,,,,,,
11406087519,ja,BL,4416,Bubendorf,Wildenstein-Schlossweiher-Sued4,planted,,,47.4316061,7.7458571,2623179,1253469,36,11,Dezember 2023,Dick Martin,,,,,,,
11406191643,ja,BL,4416,Bubendorf,Wildenstein-Schlossweiher-Sued5,planted,,,47.433055,7.7458519,2623178,1253629,8,3,Dezember 2023,Dick Martin,,,,,,,
12083048518,ja,BL,4446,Buckten,Ischlag,planted,,,47.407807,7.845882,2630739,1250857,16,5,Juli 2024,"Dick Martin, Kaufmann Claudia & André",,,,,,,
6696875725,ja,BL,4117,Burg,Rittimatte,planted,,,47.454887,7.4302905,2599372,1256012,56,18,August 2019,Boss Christian ,,,,,,,
6465756706,ja,BL,4462,Buus,Baregg Nord,planted,,,47.49611,7.8770374,2633036,1260687,46,15,Mai 2019,Weber Christian ,,,,,,,
6465762295,ja,BL,4462,Buus,Baregg Mitte,planted,,,47.4960122,7.8771111,2633041,1260676,38,12,Mai 2019,Weber Christian ,,,,Fruechte 2019,,,
6465764740,ja,BL,4462,Buus,Baregg-Sued,planted,,,47.4959051,7.8771875,2633047,1260664,38,12,Mai 2019,Weber Christian ,,,,Fruechte 2019,,,
8126928752,ja,BL,4462,Buus,BankRebberg-West,planted,,,47.5098527,7.8614752,2631855,1262209,6,2,November 2020,Dick Martin,,,,,,,
8126902435,ja,BL,4462,Buus,BankRebberg-Ost,planted,,,47.5098771,7.8615866,2631864,1262212,6,2,November 2020,Dick Martin,,,,,,,
